balance_month,balance_year,product_barcode,total_consumption
10.0,2025.0,UHRDLIGHTXL,0.0
10.0,2025.0,UHRDLITGUID,0.0
10.0,2025.0,UHRDLNRSOT5,0.0
10.0,2025.0,UHRDLOC3900,0.0
10.0,2025.0,UHRDLOCT222,0.0
10.0,2025.0,UHRDLOCT60N,0.0
10.0,2025.0,UHRDLOCTIT2,0.0
10.0,2025.0,UHRDLOJSLIM,0.0
10.0,2025.0,UHRDLOWRELY,0.0
10.0,2025.0,UHRDLQ15HS2,0.0
10.0,2025.0,UHRDLSM6DSV,0.0
10.0,2025.0,UHRDLSMSVTR,0.0
10.0,2025.0,UHRDLTEWIFI,0.0
10.0,2025.0,UHRDM8X30MM,0.0
10.0,2025.0,UHRDMASTER1,0.0
10.0,2025.0,UHRDMAX1726,0.0
10.0,2025.0,UHRDMAX17SE,0.0
10.0,2025.0,UHRDMAX2035,242.0
10.0,2025.0,UHRDMAX76EN,0.0
10.0,2025.0,UHRDMAX9835,62.0
10.0,2025.0,UHRDMAX983T,0.0
10.0,2025.0,UHRDMAYCRET,0.0
10.0,2025.0,UHRDMC3N3BT,180.0
10.0,2025.0,UHRDMCPCIOT,0.0
10.0,2025.0,UHRDMCTEST1,0.0
10.0,2025.0,UHRDMCTP500,62.0
10.0,2025.0,UHRDMDE1210,0.0
10.0,2025.0,UHRDMFTARY9,62.0
10.0,2025.0,UHRDMGNTCVR,0.0
10.0,2025.0,UHRDMICROHD,0.0
10.0,2025.0,UHRDMIRROR2 ,0.0
10.0,2025.0,UHRDMJTP117,62.0
10.0,2025.0,UHRDMLYRCIP,124.0
10.0,2025.0,UHRDMTYQ200,0.0
10.0,2025.0,UHRDNCP15XH,0.0
10.0,2025.0,UHRDNOATAPE,0.0
10.0,2025.0,UHRDNPMFGPL,0.0
10.0,2025.0,UHRDNRF5284,0.0
10.0,2025.0,UHRDNRF5340,0.0
10.0,2025.0,UHRDNRF54L1,0.0
10.0,2025.0,UHRDNSR05F4,0.0
10.0,2025.0,UHRDNTCG063,180.0
10.0,2025.0,UHRDOTOLSOP,0.0
10.0,2025.0,UHRDOWEL340,0.0
10.0,2025.0,UHRDPCSELET,0.0
10.0,2025.0,UHRDPJA3431,62.0
10.0,2025.0,UHRDPLSTSAM,0.0
10.0,2025.0,UHRDPOGOMGP,0.0
10.0,2025.0,UHRDPOGPIN1,0.0
10.0,2025.0,UHRDPRCR162,23079.0
10.0,2025.0,UHRDPREMIUM,0.0
10.0,2025.0,UHRDPROBLKL,0.0
10.0,2025.0,UHRDPROBLKR,0.0
10.0,2025.0,UHRDPUTUBE4,0.0
10.0,2025.0,UHRDPWR0603,0.0
10.0,2025.0,UHRDPWRICS1,180.0
10.0,2025.0,UHRDQUAD46M,0.0
10.0,2025.0,UHRDR0WB01D,0.0
10.0,2025.0,UHRDR150157,0.0
10.0,2025.0,UHRDRASB4RM,0.0
10.0,2025.0,UHRDRASBCOL,0.0
10.0,2025.0,UHRDRBERPAD,0.0
10.0,2025.0,UHRDRC0402K,0.0
10.0,2025.0,UHRDRC070RL,0.0
10.0,2025.0,UHRDRC071KL,0.0
10.0,2025.0,UHRDRC470RL,0.0
10.0,2025.0,UHRDRC74K7L,0.0
10.0,2025.0,UHRDRED624D,0.0
10.0,2025.0,UHRDRESINCY,0.0
10.0,2025.0,UHRDRGPRBAT,0.0
10.0,2025.0,UHRDRHINO12,0.0
10.0,2025.0,UHRDRIANZSC,0.0
10.0,2025.0,UHRDRING243,0.0
10.0,2025.0,UHRDRING343,0.0
10.0,2025.0,UHRDRINGA30,0.0
10.0,2025.0,UHRDRINGC63,0.0
10.0,2025.0,UHRDRINGR31,0.0
10.0,2025.0,UHRDRMC27OK,0.0
10.0,2025.0,UHRDRP2040,0.0
10.0,2025.0,UHRDRPCCTPD,0.0
10.0,2025.0,UHRDRPCHPTL,0.0
10.0,2025.0,UHRDRPR30CN,0.0
10.0,2025.0,UHRDRR16211,0.0
10.0,2025.0,UHRDRR20CNA,0.0
10.0,2025.0,UHRDRSTR105,124.0
10.0,2025.0,UHRDRT0402L,0.0
10.0,2025.0,UHRDRTM1393,0.0
10.0,2025.0,UHRDRTM2392,0.0
10.0,2025.0,UHRDS06BSH1,0.0
10.0,2025.0,UHRDS11BSH5,0.0
10.0,2025.0,UHRDSAFERNG,0.0
10.0,2025.0,UHRDSCHOFIC,0.0
10.0,2025.0,UHRDSCISSOR,0.0
10.0,2025.0,UHRDSCREWS1,0.0
10.0,2025.0,UHRDSDCARD3,0.0
10.0,2025.0,UHRDSEAMESD,0.0
10.0,2025.0,UHRDSEFTAPE,0.0
10.0,2025.0,UHRDSFH2703,0.0
10.0,2025.0,UHRDSFH7016,0.0
10.0,2025.0,UHRDSHDWRE2,62.0
10.0,2025.0,UHRDSHRJMPR,0.0
10.0,2025.0,UHRDSI1012R,0.0
10.0,2025.0,UHRDSI23011,0.0
10.0,2025.0,UHRDSILI3X7,0.0
10.0,2025.0,UHRDSILICPAD,0.0
10.0,2025.0,UHRDSIP3243,0.0
10.0,2025.0,UHRDSIZING1,0.0
10.0,2025.0,UHRDSIZKIT1,0.0
10.0,2025.0,UHRDSKYESDS,0.0
10.0,2025.0,UHRDSLA08TR,0.0
10.0,2025.0,UHRDSLA3DPR,0.0
10.0,2025.0,UHRDSLAABSW,0.0
10.0,2025.0,UHRDSLABASE,0.0
10.0,2025.0,UHRDSLAGUSP,0.0
10.0,2025.0,UHRDSLAPRO1,0.0
10.0,2025.0,UHRDSLASF05,0.0
10.0,2025.0,UHRDSLASFRG,0.0
10.0,2025.0,UHRDSLASLOT,0.0
10.0,2025.0,UHRDSLATOP1,0.0
10.0,2025.0,UHRDSLSIZ8P,0.0
10.0,2025.0,UHRDSMD01XQ,0.0
10.0,2025.0,UHRDSMD0201,187512.0
10.0,2025.0,UHRDSMD0603,0.0
10.0,2025.0,UHRDSMD10MS,0.0
10.0,2025.0,UHRDSMD1KPW,0.0
10.0,2025.0,UHRDSMD200D,0.0
10.0,2025.0,UHRDSMPS200,0.0
10.0,2025.0,UHRDSMSD100,0.0
10.0,2025.0,UHRDSPKHSG1,0.0
10.0,2025.0,UHRDSPOT10G,0.0
10.0,2025.0,UHRDSTAPLER,0.0
10.0,2025.0,UHRDSTRIAP1,0.0
10.0,2025.0,UHRDSUPFAST,0.0
10.0,2025.0,UHRDSWGVLE5,0.0
10.0,2025.0,UHRDT285525,0.0
10.0,2025.0,UHRDT7000BLK,0.0
10.0,2025.0,UHRDTACTPAD,0.0
10.0,2025.0,UHRDTALETE1,62.0
10.0,2025.0,UHRDTEMTRSR,62.0
10.0,2025.0,UHRDTL2203E,0.0
10.0,2025.0,UHRDTLV7573,0.0
10.0,2025.0,UHRDTOCHMNT,0.0
10.0,2025.0,UHRDTORQUE1,0.0
10.0,2025.0,UHRDTPS2260,0.0
10.0,2025.0,UHRDTPS7A02,0.0
10.0,2025.0,UHRDTPS7A03,62.0
10.0,2025.0,UHRDTRIAL08,0.0
10.0,2025.0,UHRDTSTL005,0.0
10.0,2025.0,UHRDTSWTASM,0.0
10.0,2025.0,UHRDTUBEDIY,0.0
10.0,2025.0,UHRDTUBERNG,0.0
10.0,2025.0,UHRDTUKZR62,0.0
10.0,2025.0,UHRDTXS0104,0.0
10.0,2025.0,UHRDUCTCRAM,0.0
10.0,2025.0,UHRDUF16102,0.0
10.0,2025.0,UHRDUL94HB5,0.0
10.0,2025.0,UHRDUMK105B,558.0
10.0,2025.0,UHRDUMK107A,186.0
10.0,2025.0,UHRDUMK107B,0.0
10.0,2025.0,UHRDUNIBALL,0.0
10.0,2025.0,UHRDUSB20CB,0.0
10.0,2025.0,UHRDUSBCNT2,0.0
10.0,2025.0,UHRDUSBCNTR,124.0
10.0,2025.0,UHRDVADABAI,0.0
10.0,2025.0,UHRDVANITYP,0.0
10.0,2025.0,UHRDVARTECH,0.0
10.0,2025.0,UHRDVCSPLIT,0.0
10.0,2025.0,UHRDVDCX7S1,0.0
10.0,2025.0,UHRDVERNIER,0.0
10.0,2025.0,UHRDVLMGS08,0.0
10.0,2025.0,UHRDW25Q128,0.0
10.0,2025.0,UHRDWAXPOLS,0.0
10.0,2025.0,UHRDWE1010N,0.0
10.0,2025.0,UHRDWIRE854,0.0
10.0,2025.0,UHRDWREBOXD,0.0
10.0,2025.0,UHRDWRISRT2,0.0
10.0,2025.0,UHRDWRISRT3,0.0
10.0,2025.0,UHRDWRLSICF,62.0
10.0,2025.0,UHRDWS2812B,62.0
10.0,2025.0,UHRDWTD25ML,0.0
10.0,2025.0,UHRDXIAONRE,0.0
10.0,2025.0,UHRDXT30MLE,0.0
10.0,2025.0,UHRDXT60MAL,0.0
10.0,2025.0,UHRDYUZUKIP,0.0
10.0,2025.0,UHRESBOU01BO,0.0
10.0,2025.0,UHRESNMUR8PF,0.0
10.0,2025.0,UHRESPAN01KO,46158.0
10.0,2025.0,UHRESPAN1MOH,79920.0
10.0,2025.0,UHRESPAN47KO,140094.0
10.0,2025.0,UHRESSTA10MO,23079.0
10.0,2025.0,UHRESVIS10OH,53280.0
10.0,2025.0,UHRESYAG074O,53404.0
10.0,2025.0,UHRESYAG0OHM,26702.0
10.0,2025.0,UHRESYAG100K,115935.0
10.0,2025.0,UHRESYAG10KO,80416.0
10.0,2025.0,UHRESYAG22KO,53280.0
10.0,2025.0,UHRESYAG22MO,26640.0
10.0,2025.0,UHRESYAG22OH,26640.0
10.0,2025.0,UHRESYAG27KO,26640.0
10.0,2025.0,UHRESYAG47KO,26702.0
10.0,2025.0,UHRESYAG60KO,26640.0
10.0,2025.0,UHRFAJOH24GH,23259.0
10.0,2025.0,UHRGBTR24MAH,12290.0
10.0,2025.0,UHRGBTR32MAH,10200.0
10.0,2025.0,UHRGBTR39MAH,0.0
10.0,2025.0,UHRING1.61PCBA,0.0
10.0,2025.0,UHRING1.62PCBA,22483.0
10.0,2025.0,UHRINGECS320,22284.0
10.0,2025.0,UHRPRONRFR7,242.0
10.0,2025.0,UHRSOODAHVR,0.0
10.0,2025.0,UHRW0.2BBS06,0.0
10.0,2025.0,UHRW0.2BBS07,0.0
10.0,2025.0,UHRW0.2BBS13,0.0
10.0,2025.0,UHRW0.2BBS14,0.0
10.0,2025.0,UHRW0.3BBS05,460.0
10.0,2025.0,UHRW0.3BBS06,0.0
10.0,2025.0,UHRW0.3BBS07,0.0
10.0,2025.0,UHRW0.3BBS08,1591.0
10.0,2025.0,UHRW0.3BBS09,16.0
10.0,2025.0,UHRW0.3BBS10,456.0
10.0,2025.0,UHRW0.3BBS11,500.0
10.0,2025.0,UHRW0.3BBS12,867.0
10.0,2025.0,UHRW0.3BBS13,163.0
10.0,2025.0,UHRW0.3BBS14,127.0
10.0,2025.0,UHRW0.3MGS05,0.0
10.0,2025.0,UHRW0.3MGS08,0.0
10.0,2025.0,UHRW0.3MGS09,0.0
10.0,2025.0,UHRW0.3MGS10,0.0
10.0,2025.0,UHRW0.3MGS11,0.0
10.0,2025.0,UHRW0.3MGS12,0.0
10.0,2025.0,UHRW0.3MGS13,0.0
10.0,2025.0,UHRW0.3MGS14,0.0
10.0,2025.0,UHRW0.3RTS07,0.0
10.0,2025.0,UHRW0.3RTS08,1020.0
10.0,2025.0,UHRW0.3RTS09,0.0
10.0,2025.0,UHRW0.3RTS10,0.0
10.0,2025.0,UHRW0.3RTS12,0.0
10.0,2025.0,UHRW0.3RTS13,0.0
10.0,2025.0,UHSENSMLX36V,0.0
10.0,2025.0,UHSSTARPTS10,0.0
10.0,2025.0,UHSSTARPTS13,0.0
10.0,2025.0,UHSSTARPTS14,0.0
10.0,2025.0,UHSTBLKMARK,0.0
10.0,2025.0,UHSTBODMARK,0.0
10.0,2025.0,UHSTCELLOPEN1,0.0
10.0,2025.0,UHSTFACEMASK,0.0
10.0,2025.0,UHSTMASKTAP,0.0
10.0,2025.0,UHSTMICCABL,0.0
10.0,2025.0,UHSTNANFILE,0.0
10.0,2025.0,UHSTOHPMARK,0.0
10.0,2025.0,UHSTOHPMARKR,0.0
10.0,2025.0,UHSTPERMARK,0.0
10.0,2025.0,UHSTSKMAR07,0.0
10.0,2025.0,UHSTSPRNOTE,0.0
10.0,2025.0,UHSTWZ93302,0.0
10.0,2025.0,UHSTZIPLOCK3X4,0.0
10.0,2025.0,UHSTZIPLOCK5X7,0.0
10.0,2025.0,UHSTZPLCK10X14,0.0
10.0,2025.0,UHSWATCHAA,0.0
10.0,2025.0,UHSWATCHAG,0.0
10.0,2025.0,UHSWATCHAS,0.0
10.0,2025.0,UHSWATCHBRG,0.0
10.0,2025.0,UHSWATCHMG,0.0
10.0,2025.0,UHSWATCHRT,0.0
10.0,2025.0,UHTAPEBATPCB,50625.0
10.0,2025.0,UHTAPECESTIC,0.0
10.0,2025.0,UHTAPEDC10X8,41898.0
10.0,2025.0,UHTAPS607X145,0.0
10.0,2025.0,UHTAPS69X363,0.0
10.0,2025.0,UHTETLV71310,0.0
10.0,2025.0,UHTIJWAABS05,12.0
10.0,2025.0,UHTIJWAABS06,60.0
10.0,2025.0,UHTIJWAABS07,180.0
10.0,2025.0,UHTIJWAABS08,758.0
10.0,2025.0,UHTIJWAABS09,538.0
10.0,2025.0,UHTIJWAABS10,953.0
10.0,2025.0,UHTIJWAABS11,182.0
10.0,2025.0,UHTIJWAABS12,36.0
10.0,2025.0,UHTIJWAABS13,236.0
10.0,2025.0,UHTIJWMGLS05,48.0
10.0,2025.0,UHTIJWMGLS06,84.0
10.0,2025.0,UHTIJWMGLS07,96.0
10.0,2025.0,UHTIJWMGLS08,108.0
10.0,2025.0,UHTIJWMGLS09,408.0
10.0,2025.0,UHTIJWMGLS10,0.0
10.0,2025.0,UHTIJWMGLS11,396.0
10.0,2025.0,UHTIJWMGLS12,168.0
10.0,2025.0,UHTIJWMGLS13,0.0
10.0,2025.0,UHTIJWMGLS14,0.0
10.0,2025.0,UHTIJWRTLS05,0.0
10.0,2025.0,UHTIJWRTLS06,0.0
10.0,2025.0,UHTIJWRTLS07,0.0
10.0,2025.0,UHTIJWRTLS08,3504.0
10.0,2025.0,UHTIJWRTLS09,3096.0
10.0,2025.0,UHTIJWRTLS10,540.0
10.0,2025.0,UHTIJWRTLS11,468.0
10.0,2025.0,UHTIJWRTLS12,169.0
10.0,2025.0,UHTIJWRTLS13,36.0
10.0,2025.0,UHTIJWRTLS14,0.0
10.0,2025.0,UHTRAEPC200V,26640.0
10.0,2025.0,UHUSB4105GFAN,26640.0
10.0,2025.0,UHUSBCGCT24P,62.0
10.0,2025.0,UH_RING_PRO_REV3_2,0.0
10.0,2025.0,UNICHTEX7A02,23259.0
10.0,2025.0,W25Q128JVPIQ,62.0
10.0,2025.0,[C2 Charger FG S11] UHCH2.5FINISHS11,0.0
9.0,2025.0,687106182122,0.0
9.0,2025.0,AP2112K-1.8TRG1,0.0
9.0,2025.0,AP2112K-3.3TRG1,0.0
9.0,2025.0,BM29B-2DP/2-0.35V(51),84.0
9.0,2025.0,FACEMASK,0.0
9.0,2025.0,GRM155R61A106ME11D,0.0
9.0,2025.0,LOCTITEHVHT,0.0
9.0,2025.0,RC0402FR-074K7L,0.0
9.0,2025.0,TCS34303     ,0.0
9.0,2025.0,UH0.2AA05,200.0
9.0,2025.0,UH0.2AA06,296.0
9.0,2025.0,UH0.2AA07,1367.0
9.0,2025.0,UH0.2AA08,437.0
9.0,2025.0,UH0.2AA09,1278.0
9.0,2025.0,UH0.2AA10,648.0
9.0,2025.0,UH0.2AA11,240.0
9.0,2025.0,UH0.2AA12,36.0
9.0,2025.0,UH0.2AA13,120.0
9.0,2025.0,UH0.2ACRMST05,0.0
9.0,2025.0,UH0.2ACRMST06,0.0
9.0,2025.0,UH0.2ACRMST07,0.0
9.0,2025.0,UH0.2ACRMST08,0.0
9.0,2025.0,UH0.2ACRMST09,0.0
9.0,2025.0,UH0.2ACRMST10,0.0
9.0,2025.0,UH0.2ACRMST11,0.0
9.0,2025.0,UH0.2AG05,240.0
9.0,2025.0,UH0.2AG06,2076.0
9.0,2025.0,UH0.2AG07,4432.0
9.0,2025.0,UH0.2AG08,2702.0
9.0,2025.0,UH0.2AG09,374.0
9.0,2025.0,UH0.2AG10,480.0
9.0,2025.0,UH0.2AS06,482.0
9.0,2025.0,UH0.2AS07,999.0
9.0,2025.0,UH0.2AS08,1065.0
9.0,2025.0,UH0.2AS09,256.0
9.0,2025.0,UH0.2AS10,120.0
9.0,2025.0,UH0.2AS13,0.0
9.0,2025.0,UH0.2BB09,0.0
9.0,2025.0,UH0.2BB10,0.0
9.0,2025.0,UH0.2BB14,0.0
9.0,2025.0,UH0.2MACHINS09,2010.0
9.0,2025.0,UH0.2MG08,240.0
9.0,2025.0,UH0.2MG09,120.0
9.0,2025.0,UH0.2MG10,240.0
9.0,2025.0,UH0.2MG11,480.0
9.0,2025.0,UH0.2MG12,492.0
9.0,2025.0,UH0.2MG13,144.0
9.0,2025.0,UH0.2MIRROR05,0.0
9.0,2025.0,UH0.2MIRROR06,935.0
9.0,2025.0,UH0.2MIRROR07,438.0
9.0,2025.0,UH0.2MIRROR08,709.0
9.0,2025.0,UH0.2MIRROR09,180.0
9.0,2025.0,UH0.2MIRROR10,0.0
9.0,2025.0,UH0.2MIRROR11,0.0
9.0,2025.0,UH0.2MIRROR12,0.0
9.0,2025.0,UH0.2RT08,132.0
9.0,2025.0,UH0.2RT09,1422.0
9.0,2025.0,UH0.2RT10,660.0
9.0,2025.0,UH0.2RT11,816.0
9.0,2025.0,UH0.2RT13,216.0
9.0,2025.0,UH0.3BRUSHAG14,0.0
9.0,2025.0,UHACCSTM6DSO,26974.0
9.0,2025.0,UHACRPOLMSTS05,0.0
9.0,2025.0,UHACRPOLMSTS06,20.0
9.0,2025.0,UHACRPOLMSTS07,20.0
9.0,2025.0,UHACRPOLMSTS08,60.0
9.0,2025.0,UHACRPOLMSTS09,20.0
9.0,2025.0,UHACRPOLMSTS10,100.0
9.0,2025.0,UHACRPOLMSTS11,0.0
9.0,2025.0,UHACRPOLMSTS12,0.0
9.0,2025.0,UHACRPOLMSTS13,30.0
9.0,2025.0,UHACRPOLMSTS14,20.0
9.0,2025.0,UHACRSHTFLSH,0.0
9.0,2025.0,UHACRUNPOLMSTS13,0.0
9.0,2025.0,UHACRUNPOLMSTS14,0.0
9.0,2025.0,UHAIRBEADBS09,0.0
9.0,2025.0,UHAIRBEADBS10,0.0
9.0,2025.0,UHAIRBEADBS11,764.0
9.0,2025.0,UHAIRBEADBS12,1310.0
9.0,2025.0,UHAIRBEADBS13,0.0
9.0,2025.0,UHAIRBEADBS14,0.0
9.0,2025.0,UHAIRBOXTOP,0.0
9.0,2025.0,UHAIRG0LDS05,597.0
9.0,2025.0,UHAIRG0LDS06,2263.0
9.0,2025.0,UHAIRG0LDS07,2891.0
9.0,2025.0,UHAIRG0LDS08,1593.0
9.0,2025.0,UHAIRG0LDS09,1116.0
9.0,2025.0,UHAIRG0LDS10,0.0
9.0,2025.0,UHAIRG0LDS11,0.0
9.0,2025.0,UHAIRG0LDS12,0.0
9.0,2025.0,UHAIRG0LDS13,0.0
9.0,2025.0,UHAIRG0LDS14,0.0
9.0,2025.0,UHAIRMACSHL09,0.0
9.0,2025.0,UHAIRMIRSHEL06,0.0
9.0,2025.0,UHAIRMIRSHEL07,0.0
9.0,2025.0,UHAIRMIRSHEL09,1600.0
9.0,2025.0,UHAIRMIRSHEL12,1000.0
9.0,2025.0,UHAIRSILVS05,134.0
9.0,2025.0,UHAIRSILVS06,200.0
9.0,2025.0,UHAIRSILVS07,80.0
9.0,2025.0,UHAIRSILVS09,204.0
9.0,2025.0,UHAIRSILVS10,41.0
9.0,2025.0,UHAIRSILVS11,384.0
9.0,2025.0,UHAIRSILVS12,120.0
9.0,2025.0,UHAIRSILVS14,0.0
9.0,2025.0,UHALSHELLS05,0.0
9.0,2025.0,UHALSHELLS06,0.0
9.0,2025.0,UHALSHELLS07,0.0
9.0,2025.0,UHALSHELLS08,0.0
9.0,2025.0,UHALSHELLS09,0.0
9.0,2025.0,UHALSHELLS10,0.0
9.0,2025.0,UHALSHELLS11,0.0
9.0,2025.0,UHALSHELLS12,0.0
9.0,2025.0,UHALSHELLS13,0.0
9.0,2025.0,UHALSHELLS14,0.0
9.0,2025.0,UHARPR161PB,0.0
9.0,2025.0,UHARSIT32KC,17697.0
9.0,2025.0,UHARTITMPSN,20330.0
9.0,2025.0,UHARTSGDBR10,0.0
9.0,2025.0,UHARTSGDBR7,0.0
9.0,2025.0,UHARTSGDBR8,0.0
9.0,2025.0,UHARTSGDBR9,0.0
9.0,2025.0,UHASRINGTRY,0.0
9.0,2025.0,UHBLTP204M7M,11576.0
9.0,2025.0,UHBOTTOMPADS,49580.0
9.0,2025.0,UHBOXTBTTRAY,0.0
9.0,2025.0,UHBOXTOPTRAY,0.0
9.0,2025.0,UHBRUSBCABLE,0.0
9.0,2025.0,UHBRUSHARG05,180.0
9.0,2025.0,UHBRUSHARG06,180.0
9.0,2025.0,UHBRUSHARG07,420.0
9.0,2025.0,UHBRUSHARG08,0.0
9.0,2025.0,UHBRUSHARG09,347.0
9.0,2025.0,UHBRUSHARG10,384.0
9.0,2025.0,UHBRUSHARG11,108.0
9.0,2025.0,UHBRUSHARG13,12.0
9.0,2025.0,UHBRUSHARG14,36.0
9.0,2025.0,UHC2068NF50V,108374.0
9.0,2025.0,UHC2100NF50V,108374.0
9.0,2025.0,UHC2C10UF50V,108464.0
9.0,2025.0,UHC2C1KPF50V,108374.0
9.0,2025.0,UHC2C47PF25V,108374.0
9.0,2025.0,UHC2CUMO10MA,54187.0
9.0,2025.0,UHC2FB30OM1L,54187.0
9.0,2025.0,UHC2FFCCN4P,54187.0
9.0,2025.0,UHC2INDU6.8UH,54187.0
9.0,2025.0,UHC2PCBAREV21,58997.0
9.0,2025.0,UHC2PCBREV21,56227.0
9.0,2025.0,UHC2RES0OM42,162561.0
9.0,2025.0,UHC2RES0OM85,54367.0
9.0,2025.0,UHC2RES27OHM,108374.0
9.0,2025.0,UHC2TRCL72UH,49480.0
9.0,2025.0,UHC3BASEPAINT,18650.0
9.0,2025.0,UHC3BOTTPAD,9417.0
9.0,2025.0,UHC3FINFGS05,5.0
9.0,2025.0,UHC3FINFGS06,0.0
9.0,2025.0,UHC3FINFGS07,0.0
9.0,2025.0,UHC3FINFGS08,0.0
9.0,2025.0,UHC3FINFGS09,2.0
9.0,2025.0,UHC3FINFGS10,0.0
9.0,2025.0,UHC3FINFGS11,0.0
9.0,2025.0,UHC3FINFGS12,0.0
9.0,2025.0,UHC3FINFGS13,0.0
9.0,2025.0,UHC3FINFGS14,0.0
9.0,2025.0,UHC3LASERTOPS05,200.0
9.0,2025.0,UHC3LASERTOPS06,600.0
9.0,2025.0,UHC3LASERTOPS07,2200.0
9.0,2025.0,UHC3LASERTOPS08,2017.0
9.0,2025.0,UHC3LASERTOPS09,1900.0
9.0,2025.0,UHC3LASERTOPS10,1900.0
9.0,2025.0,UHC3LASERTOPS11,100.0
9.0,2025.0,UHC3LASERTOPS12,100.0
9.0,2025.0,UHC3LASERTOPS13,200.0
9.0,2025.0,UHC3LASERTOPS14,200.0
9.0,2025.0,UHC3LRFGS09,1.0
9.0,2025.0,UHC3PAINBASES05,200.0
9.0,2025.0,UHC3PAINBASES06,600.0
9.0,2025.0,UHC3PAINBASES07,2200.0
9.0,2025.0,UHC3PAINBASES08,2017.0
9.0,2025.0,UHC3PAINBASES09,1900.0
9.0,2025.0,UHC3PAINBASES10,1900.0
9.0,2025.0,UHC3PAINBASES11,100.0
9.0,2025.0,UHC3PAINBASES12,100.0
9.0,2025.0,UHC3PAINBASES13,200.0
9.0,2025.0,UHC3PAINBASES14,200.0
9.0,2025.0,UHC3TRANTOPS05,1400.0
9.0,2025.0,UHC3TRANTOPS06,1600.0
9.0,2025.0,UHC3TRANTOPS07,1115.0
9.0,2025.0,UHC3TRANTOPS08,549.0
9.0,2025.0,UHC3TRANTOPS09,4100.0
9.0,2025.0,UHC3TRANTOPS10,3100.0
9.0,2025.0,UHC3TRANTOPS11,5600.0
9.0,2025.0,UHC3TRANTOPS12,3800.0
9.0,2025.0,UHC3TRANTOPS13,3100.0
9.0,2025.0,UHC3TRANTOPS14,2200.0
9.0,2025.0,UHC3TXCOIL,9517.0
9.0,2025.0,UHCAP27PFMUR,0.0
9.0,2025.0,UHCAPMUR01UF,67026.0
9.0,2025.0,UHCAPMUR047F,26806.0
9.0,2025.0,UHCAPMUR10UF,542140.0
9.0,2025.0,UHCAPMUR12PF,66732.0
9.0,2025.0,UHCAPMUR220F,54187.0
9.0,2025.0,UHCAPMUR22UF,8638.0
9.0,2025.0,UHCAPMUR820F,26806.0
9.0,2025.0,UHCAPMURE14D,597137.0
9.0,2025.0,UHCAPMURE1UF,69104.0
9.0,2025.0,UHCAPSAM22UF,8638.0
9.0,2025.0,UHCAPSAM43UF,26806.0
9.0,2025.0,UHCAPTAY27PF,26806.0
9.0,2025.0,UHCAPYAG10PF,6560.0
9.0,2025.0,UHCH2COHOS05,1020.0
9.0,2025.0,UHCH2COHOS06,5200.0
9.0,2025.0,UHCH2COHOS07,9600.0
9.0,2025.0,UHCH2COHOS08,11300.0
9.0,2025.0,UHCH2COHOS09,7964.0
9.0,2025.0,UHCH2COHOS10,7950.0
9.0,2025.0,UHCH2COHOS11,3000.0
9.0,2025.0,UHCH2COHOS12,2000.0
9.0,2025.0,UHCH2COHOS13,730.0
9.0,2025.0,UHCH2COHOS14,800.0
9.0,2025.0,UHCH2FINISHS05,48.0
9.0,2025.0,UHCH2FINISHS06,1457.0
9.0,2025.0,UHCH2FINISHS07,5918.0
9.0,2025.0,UHCH2FINISHS08,7467.0
9.0,2025.0,UHCH2FINISHS09,3427.0
9.0,2025.0,UHCH2FINISHS10,4078.0
9.0,2025.0,UHCH2FINISHS11,1598.0
9.0,2025.0,UHCH2FINISHS12,1273.0
9.0,2025.0,UHCH2FINISHS13,471.0
9.0,2025.0,UHCH2FINISHS14,162.0
9.0,2025.0,UHCHA2BASS05,1000.0
9.0,2025.0,UHCHA2BASS06,5200.0
9.0,2025.0,UHCHA2BASS07,9600.0
9.0,2025.0,UHCHA2BASS08,11300.0
9.0,2025.0,UHCHA2BASS09,7900.0
9.0,2025.0,UHCHA2BASS10,7950.0
9.0,2025.0,UHCHA2BASS11,3100.0
9.0,2025.0,UHCHA2BASS12,2000.0
9.0,2025.0,UHCHA2BASS13,730.0
9.0,2025.0,UHCHA2BASS14,800.0
9.0,2025.0,UHCHARTOPS05,1000.0
9.0,2025.0,UHCHARTOPS06,5200.0
9.0,2025.0,UHCHARTOPS07,9600.0
9.0,2025.0,UHCHARTOPS08,11300.0
9.0,2025.0,UHCHARTOPS09,7900.0
9.0,2025.0,UHCHARTOPS10,7950.0
9.0,2025.0,UHCHARTOPS11,3000.0
9.0,2025.0,UHCHARTOPS12,2000.0
9.0,2025.0,UHCHARTOPS13,730.0
9.0,2025.0,UHCHARTOPS14,800.0
9.0,2025.0,UHCHCOMPERJ,54187.0
9.0,2025.0,UHCHPCBAREV30,0.0
9.0,2025.0,UHCHTOP2.5S07,0.0
9.0,2025.0,UHCHTOP2.5S11,100.0
9.0,2025.0,UHCONSACETON,0.0
9.0,2025.0,UHCONSACRVARNISH,0.0
9.0,2025.0,UHCONSCLOTH,0.0
9.0,2025.0,UHCONSCLSWAB,0.0
9.0,2025.0,UHCONSDBRBLD,0.0
9.0,2025.0,UHCONSDBRTL,0.0
9.0,2025.0,UHCONSEARBD,0.0
9.0,2025.0,UHCONSEARBUD,0.0
9.0,2025.0,UHCONSEMR1000,0.0
9.0,2025.0,UHCONSEMR1500,0.0
9.0,2025.0,UHCONSEMR2000,0.0
